7470,88,540,909,8820,768,13200,2020,836,1220,1550,1420,77,40,3060,32,96,2570,1670,126,99,641,114,12400,81,2530,5010,21000,3830,1170,353,184,3960,1200,75,982,164,4960,2720,1930,127,140,1820,1010,16100,9,55,71,6560,7920,1080,889,70,966,741,35,544,704,3750,737,14700,4960,11600,26700,3800,10300,4270,1000,11100,5140,807,2560,1890,50,124,4030,37,547,709,110,120,108,82,138,2360,1270,103,67,7630,79,186,131,761,109,753,1640,3730,2100,737,2740,2900,1090,185,4860,1830,63,2260,1220,2440,2000,3550,1230,1730,84,1780,8860,581,3090,684,1460,139,3010,625,590,3810,5410,3540,665,3760,1750,2190,1870,2390,3640,2330,39,990,2570,98,119,2620,78,1430,3340,992,19660,45387,4270,88,6750,5410,2457,165,113,736
15300,148,803,3620,25900,791,22600,3540,734,1640,974,1690,111,62,7270,31,146,4850,2170,742,154,147,563,19400,84,3380,12900,39200,15500,5890,514,1080,7030,1120,253,1360,621,9490,2150,5920,141,1130,695,1790,30000,13,903,81,7300,10900,1730,1630,57,2140,1140,31,200,9670,6610,1340,23300,16500,10900,8430,7690,12400,5620,3460,15800,5580,1030,3020,1520,92,536,2420,59,902,2690,549,329,666,702,137,6430,2450,82,116,11500,173,532,171,2010,172,880,2330,8680,2930,1190,4790,3530,1520,633,9910,2590,113,5170,3390,3230,2240,8990,4000,1870,362,4910,11300,817,1820,674,1900,143,4640,782,689,2240,9370,4510,158,5710,3180,1560,2400,2620,2120,5860,86,640,3430,551,161,2810,107,955,5300,1150,38485,74817,6260,176,16000,3650,2447,948,173,1680
19400,590,513,3090,29100,1190,21300,4650,895,1500,1370,2310,152,73,7680,92,146,6220,3740,1450,179,157,539,18400,77,3240,14800,44500,13400,6360,559,2120,9140,2320,77,2540,140,9430,1990,8290,127,1300,563,1690,43400,16,1580,84,9340,13200,2780,1650,87,2830,1630,62,602,13600,6860,1240,27500,16600,16200,8300,7740,16100,7290,1450,17100,6540,1720,2410,1080,56,757,2170,79,179,2120,609,157,1330,653,199,5630,2990,101,121,11000,190,186,644,803,523,929,2280,8280,2750,918,4250,2910,1730,635,9740,2430,102,7220,3790,3060,3750,11000,3660,1810,92,6120,13600,1010,2100,746,3200,565,6950,935,1470,2050,10800,4180,142,6490,2990,1710,2560,3420,1790,3970,86,815,3000,1170,597,3330,156,1370,6530,1069,40130,88265,8450,658,18600,4440,2481,1130,189,1720
20600,833,605,3650,28000,2530,23400,4280,1130,1530,1780,1670,163,66,7140,126,633,6550,2880,1610,550,791,582,18100,93,3950,15500,40800,12800,7600,795,1120,8260,1970,88,2490,133,9980,2650,8100,158,807,649,1890,41200,8,932,116,7750,9800,3860,1910,79,2800,1890,85,903,12000,6610,1490,27000,20700,14400,8650,8070,13900,6470,1470,17700,6690,1930,2600,1280,93,1270,2160,85,538,872,133,316,642,905,1070,6020,3370,95,117,9810,507,587,1150,1070,187,930,2200,8720,2860,1410,6160,2470,1860,940,15200,2300,129,6220,4430,3990,2790,12400,2970,2690,296,6610,13100,1400,2050,1110,3110,505,5680,909,1160,2890,9680,4720,577,5980,2810,1940,2890,2910,1750,3850,123,1110,3900,1050,653,4080,141,1580,6540,1495,37380,81297,11800,658,14900,4760,2847,942,615,2070
21400,590,1200,3710,27400,1170,23600,4520,1080,2130,1010,1940,163,78,7050,120,188,6550,2320,1890,194,803,620,18700,86,3390,15900,46000,13900,6050,1266,902,7820,1080,98,2500,107,8190,2690,7820,121,591,535,1650,44400,17,854,117,7260,11300,2330,1780,70,2860,1530,69,503,10200,7740,1300,28100,19500,13000,9660,8770,13900,7030,1440,16100,7860,1370,2680,1600,67,613,1870,86,512,771,139,483,215,711,661,5540,3540,553,158,9900,155,854,1200,1250,564,1060,2150,9590,3970,756,5010,2360,1520,1010,10900,2720,141,5960,4270,4000,1960,13300,2820,3410,302,5340,12700,1380,2320,986,2290,198,7810,749,1410,3720,10400,4560,603,6480,3570,2350,2540,2790,1830,3660,81,938,3410,1070,611,5470,135,1350,7180,2540,37865,80805,9330,576,15900,4910,2730,1770,577,1930
21200,199,1380,4760,24600,976,19400,3900,1150,2270,1100,1460,167,65,6990,75,131,6670,1940,1810,186,690,781,18700,63,3300,13600,43300,9800,3990,1524,679,7500,979,76,4220,142,7240,2600,6140,142,514,578,1600,38400,16,618,92,7840,8880,3290,3440,109,2050,1410,56,218,7990,6350,823,29600,18600,14600,10400,6020,11500,6580,1640,15300,7140,1870,2020,1810,85,1880,2200,84,192,892,100,160,539,712,586,5890,3970,1540,138,10100,147,737,518,1460,157,1200,2560,7040,3160,887,7470,2510,2040,861,13500,2650,107,5390,3180,4320,1900,11200,2160,1940,87,5150,12000,851,2920,903,2340,170,4480,963,1390,2640,10300,4160,640,5480,3940,2250,3160,2930,1890,3270,76,662,3740,1210,200,3850,547,1340,6480,2800,33560,73067,7620,569,13300,5050,2713,3970,571,1190
14900,577,676,3640,24900,1090,20600,5690,915,2130,1550,1660,166,59,5670,59,147,4670,2600,1380,154,101,515,31200,75,2820,21300,37900,12100,4560,1366,886,8630,1930,69,1400,1300,7540,2750,8710,90,854,529,3160,46300,8,933,73,7150,13000,2570,9340,61,3170,912,53,14400,4520,6230,775,29500,17100,14500,6700,9050,13100,8510,1760,17300,6400,1300,2120,1180,52,184,1940,60,166,748,511,130,183,555,198,4630,4250,568,119,8950,136,584,190,710,141,791,2650,7920,3110,2280,5720,1880,3880,943,11400,2610,78,5140,4100,2690,1990,17400,2650,3850,90,5820,13300,871,2680,887,1750,139,4080,2060,1210,1260,9320,4370,110,8100,2380,1630,4200,5000,1640,4830,71,693,2940,1530,151,2840,92,1130,8300,1855,37915,81310,5770,180,13300,2920,2196,1500,177,1280
12500,195,652,3350,30300,1700,25900,4800,997,2350,1170,1710,188,52,7120,162,187,5960,2580,1630,171,139,692,23600,79,2820,30300,47600,16200,4410,363,944,10700,1070,86,1880,556,9250,3130,8180,138,773,558,2140,52000,15,871,83,8110,13900,2160,10200,71,3750,1130,61,6420,4810,9230,935,32000,22400,11900,9460,9820,19400,7720,1270,17600,7910,1230,2450,1240,77,206,1630,76,185,1310,716,148,170,990,160,6460,4660,685,146,11500,696,753,566,847,702,930,2990,9050,3010,1360,5910,2300,1920,867,10800,2660,84,5720,4440,2940,1900,15800,2620,3540,92,6030,19200,878,2240,971,2400,198,4840,921,904,1860,9400,4520,106,7300,1680,1650,3150,2970,1720,4620,79,968,3870,1700,176,3660,142,1700,6970,1870,42020,91805,7680,183,16700,4000,3421,1410,546,1810
13400,143,614,3010,26900,1310,17900,4490,880,1390,1400,1960,143,521,7530,61,139,4930,2760,1790,161,112,536,17300,51,2350,16000,47600,12700,4210,967,673,8500,846,71,1850,138,7570,2190,8290,105,1420,148,1710,46100,4,581,77,5910,11100,1570,10300,67,3450,1110,71,3420,4190,6800,1050,25000,19900,12500,5970,8300,11400,5730,1280,14300,5900,2010,1960,1160,1960,547,1700,44,174,571,566,126,148,638,159,7000,4120,118,150,12200,178,208,191,757,154,1180,2150,6190,3910,881,4040,2880,1810,790,9230,2920,78,5340,4290,2350,3620,17700,2600,3650,93,5460,15100,770,1410,967,1760,151,4530,691,783,1420,7570,4170,775,7310,2170,2080,2080,2120,1680,3800,87,501,5190,859,175,2890,124,989,7040,1446,32315,87145,7070,600,15000,3680,1874,1190,166,1570
12000,661,1280,3790,35200,1110,23200,6240,909,2060,1460,1800,171,94,7090,77,175,6860,3340,1720,601,121,1050,19500,83,2680,18700,42900,15900,6410,1667,1060,7980,1250,75,2030,125,9370,2570,9700,114,998,567,1570,53900,12,767,673,4620,14500,3640,13500,57,5540,1040,60,2290,7370,7400,875,27300,21200,13800,6640,9680,18500,8770,2700,16900,5850,1440,2020,1400,587,209,2120,70,558,1190,104,108,186,880,919,6460,4120,130,126,23700,512,748,660,718,519,1500,2480,8350,3480,1120,6370,4600,1430,937,12800,2760,81,8280,4850,2730,1700,33100,3550,3550,96,6220,11500,969,1720,1760,3740,183,4710,1200,1390,1820,13900,6520,125,13600,2680,1450,2220,2970,2020,3810,99,978,6100,1070,651,5320,112,1550,6170,1582,36340,87920,9310,605,15000,4440,4402,1470,764,2180
16600,504,7220,3730,56800,1100,29400,5610,768,2640,2030,2050,177,68,6330,91,681,13800,3560,1840,672,104,3740,23900,90,2090,29000,44200,15000,5820,4070,993,8480,1110,89,4610,126,8870,3350,9620,126,990,174,1330,62200,14,833,143,4160,19600,20000,8280,58,5220,1110,54,1970,18000,7470,2220,24600,20100,15000,6740,8720,27500,11400,1660,23300,4900,1920,1900,1550,2500,192,2450,113,550,790,124,126,203,917,789,5380,4550,122,161,33100,149,683,1220,894,196,731,4820,9890,3290,865,17200,5960,1460,875,9610,2740,70,21200,5580,2240,2500,39700,3460,2250,337,6040,12600,1340,1780,2060,9770,201,4760,4310,7610,1750,26900,10100,141,12700,2640,1680,2190,4800,1870,4490,115,1370,2500,1050,613,6140,102,1320,6280,1408,34305,107417,28400,2070,14800,4000,8864,1210,227,2720
16500,173,1130,3790,50500,1190,22300,5920,1060,1900,1220,1920,156,61,7970,52,214,8780,3270,1840,1470,575,890,18600,76,2150,25700,44300,22200,6310,1399,936,14000,817,90,1260,522,10200,2400,10600,109,813,552,1340,55400,9,803,75,5090,16300,10800,4400,48,4490,1450,54,2430,6910,7930,1760,26900,22100,11800,6440,7560,14900,7000,1900,15300,4710,1710,2200,1390,528,505,1940,124,724,1620,116,134,576,839,575,5650,4710,563,145,19900,163,182,661,695,192,966,6940,7410,4090,1690,6350,2780,1510,716,13500,3100,104,15200,4620,2990,1940,21700,6000,2590,300,5470,12000,923,1620,1380,5250,587,4850,1200,1430,2450,14600,5300,96,14700,3050,1540,2040,3220,1680,3950,73,1470,3030,754,521,3470,96,3380,6830,1516,30020,86480,28000,202,23800,4810,3366,1190,576,1570
13700,179,906,4030,28200,1220,21100,3230,1050,1740,1380,1840,164,52,6710,50,173,5190,3140,1690,199,147,162,18600,78,2370,16800,38000,18900,4720,1198,827,7990,855,213,1610,135,9700,2300,8570,80,767,154,1360,35300,7,819,74,4770,8970,2490,2680,99,3760,1100,48,3560,4850,8130,1940,26800,23300,10400,8310,7110,14900,5110,1990,14700,4460,1710,2440,2190,88,200,2850,55,1240,903,617,312,175,723,200,7740,3280,642,116,14500,178,178,558,742,530,1130,2220,7510,2630,866,3500,2630,1430,757,18800,3120,89,6590,4690,3710,1510,11000,4810,1940,305,5240,12200,1480,2810,890,2600,1370,5480,751,924,1450,9270,4440,614,6060,3220,1800,2240,1890,1850,3770,111,748,2960,793,510,3620,67,1270,5460,2115,25420,63517,6920,522,18400,3650,2594,1130,188,1720
15300,780,870,4040,37700,1270,21700,4500,1070,1340,1800,2050,135,60,7080,63,204,4820,5210,1580,606,132,515,20000,68,2770,19300,44400,18000,5130,1069,639,10700,1040,91,1630,139,14700,2440,11100,95,1890,162,1660,51200,3,851,89,5730,9580,2260,3400,69,5480,1140,83,1950,6550,7490,987,28900,22100,13400,7670,8180,18100,6360,1950,19100,5630,2040,1840,1200,86,627,1750,91,584,724,923,130,189,755,208,6890,5370,158,148,14400,185,166,898,757,519,987,2060,7300,4100,2720,3910,2270,1390,959,15500,2420,77,5630,5280,2870,1780,17200,4710,2500,288,7160,11500,1390,1270,1080,5320,507,6430,893,1050,1780,6930,4170,116,7100,1760,1480,2180,3720,1850,4280,80,740,2740,1110,545,3010,96,1300,6930,1241,26810,96822,6970,556,19800,4090,3244,1030,189,1390
16900,842,955,3440,39700,1120,26000,4760,674,1430,1580,1890,160,86,10200,61,707,6050,3790,1440,623,513,612,21100,70,2740,29600,53800,16800,6450,1467,820,12900,1270,104,1700,122,18500,2110,10800,113,1300,174,1660,53600,10,816,102,4960,9560,1910,3260,60,5490,1740,58,3640,6390,8520,1690,33700,27500,11000,7510,6950,13100,6350,1870,22000,6720,1980,2730,1340,91,757,1920,94,541,886,764,177,194,947,214,8090,4750,123,145,11800,195,183,541,1490,512,993,2270,8250,4800,2020,5190,1940,1390,916,12600,2470,611,6800,6080,3420,1610,19600,4450,4980,292,7050,11700,1130,1990,1030,7150,502,6740,734,1080,1940,7390,6030,698,6140,1740,1780,2180,2360,1930,4750,77,923,3920,876,180,2630,129,1540,7920,1955,26695,96287,9050,191,21800,6800,1912,3740,525,1640
14900,594,755,3930,40200,790,25700,4900,818,1980,1180,1970,187,101,9190,48,645,6330,3260,1490,190,675,765,21000,67,2560,20800,65400,18100,8440,2091,510,13600,666,90,1500,624,15600,2150,11200,116,737,545,1480,56800,13,857,86,5660,11100,1710,5820,52,4500,1830,80,6650,5480,9950,671,35300,30600,13100,8310,16600,12800,6680,1850,20000,6850,2100,3020,1230,125,1030,1890,107,645,959,107,480,178,1310,226,7430,4740,587,121,12400,513,632,672,3450,1020,1560,2070,10300,6240,1590,4550,5980,1550,1170,12100,2370,129,7080,6340,3040,1510,31900,4010,5910,111,7310,14500,777,2770,952,2840,185,8700,231,803,2200,7940,10500,655,8730,2300,1760,2090,1890,2130,4240,106,1160,5080,858,204,4440,158,1090,7490,2210,27245,104995,9820,880,19200,5840,1758,3830,576,1710
14900,778,817,3300,37200,849,23900,4860,862,2400,2240,2060,901,69,10500,55,156,5030,3090,1750,211,137,692,19300,64,1880,20000,49800,14900,6290,6605,691,12400,744,84,1510,128,13500,2830,10100,130,1310,154,1480,53900,12,749,108,5330,9110,2240,4520,106,5170,1420,67,4100,6030,7280,721,31600,30100,12400,6980,8650,14500,5960,1290,15500,5970,1870,2480,1640,118,1530,1890,105,1420,937,133,131,165,1030,200,12800,4900,108,112,12100,166,147,591,1460,180,1400,2050,6270,4860,1090,6030,4500,1660,1010,13200,2680,88,7210,5670,3520,1560,21500,3800,8930,92,6400,17400,854,1900,1350,3040,1030,5070,505,912,1570,7840,6700,751,7120,2160,2090,4540,2490,2110,4070,75,774,4380,917,661,3410,134,1240,7300,2250,24800,85920,8240,157,20400,6310,2253,1410,166,1770
9520,638,3460,3920,37900,717,22300,5350,76,3650,1170,1160,105,51,8650,24,98,4750,3200,1370,96,915,560,21600,22,1890,21800,42400,20200,7680,2694,612,12100,632,34,1720,46,11900,26300,11000,80,1090,105,1820,63400,10,1080,71,4680,8670,1810,3170,27,4880,1230,37,2470,7870,7190,544,31500,28100,16900,6530,7080,19900,8350,1910,16900,9460,1120,3350,2380,46,114,1650,52,797,19700,49,92,82,1560,87,5830,5720,584,71,9710,90,940,84,928,90,713,2280,8540,4900,1690,4250,1470,1160,3250,9540,3140,37,6630,7480,2980,1310,18900,6400,6590,40,7690,9880,907,4520,1730,2360,527,4810,692,839,2390,7500,3360,746,5410,3170,3030,2210,2260,2740,4080,36,748,4240,993,14800,2650,692,1500,7670,1960,23415,115707,8630,97,21800,4020,2598,9610,94,2570
18100,1420,2150,5750,50900,1500,30500,8410,708,4930,2130,1610,879,52,15400,42,646,7920,5770,2630,828,63,3240,33400,23,2300,34600,68300,31000,12100,5230,1230,19800,844,34,2340,32,140000,10900,16900,502,3210,635,4240,107000,3,2520,79,6260,11300,4690,4250,29,8860,1730,48,6440,11900,12700,1050,37200,46500,18700,10900,10600,24900,9510,2330,102000,8730,1790,4290,3830,40,1290,2980,68,1940,42700,737,441,813,2610,802,9110,15600,781,92,13800,514,928,981,1940,643,1130,2750,9510,9260,3410,7330,2090,1560,4500,15500,3080,58,10500,9840,3730,2200,48400,6130,12900,41,14100,23800,1800,5770,1760,5770,895,7140,1020,3460,3490,8970,3950,544,6530,4930,2930,2130,2800,4550,8350,54,726,5140,2200,12100,3110,603,1670,10700,2935,23400,183445,13000,628,32400,6770,4489,15600,91,3580
12200,516,881,3070,34300,1170,19100,4000,522,1970,1910,1360,108,39,6920,17,82,5540,2560,1320,73,678,626,18700,21,2280,16600,45100,15100,4390,3855,637,9700,669,28,1480,34,24500,5780,7920,75,971,53,2490,53900,5,745,55,5970,8590,2430,4220,25,3550,900,24,2770,5230,8160,883,27100,19500,9970,6010,9110,13500,7230,1100,29700,6620,1870,2890,1860,23,101,1750,59,1170,16400,37,281,71,908,88,5550,7420,589,74,10200,60,919,515,589,567,982,1670,6770,2920,1590,6020,1370,1170,1720,9060,1040,22,5470,4620,2430,1840,30700,2220,6140,36,5420,14400,820,2790,1090,2310,97,4920,631,800,2140,6810,3460,38,6190,3640,1610,1840,1990,5040,3230,26,670,3200,964,5620,2670,58,1380,7280,1770,25350,76660,6760,69,14700,3160,3290,6840,651,1510
17600,650,678,2620,29400,728,17600,4760,891,1420,1510,1550,73,41,5210,21,517,4700,2100,654,71,41,40,17600,16,1960,13300,38900,10500,3350,1398,671,6150,925,22,2020,32,7400,6330,7800,69,1110,736,1840,51300,12,81,73,5140,10900,1890,7610,39,3480,1520,34,1300,4760,6240,807,25000,16100,8730,7060,10100,15200,7810,1190,18300,6540,1470,2930,1540,20,103,1760,48,83,9650,39,53,79,558,68,3440,3430,59,52,10200,62,764,514,704,669,868,2090,7390,2340,1060,4080,1480,1460,1120,28800,1250,35,6140,2990,3130,2040,19800,2200,4990,36,4600,11000,614,2750,897,4170,80,4680,860,764,2180,6440,3610,756,7950,2330,2220,2330,2480,5280,3140,26,1510,3300,571,4360,3370,63,1380,5800,1650,31665,75637,6230,67,10600,3120,3174,6270,60,1250
13200,1080,642,2710,38400,962,20200,4190,925,1290,1810,1620,84,29,8010,19,751,5360,2490,860,72,43,39,21100,18,1770,18300,40200,13100,5680,1099,938,8920,1200,24,2230,31,8970,3860,9270,72,1530,800,1450,46000,8,700,54,4510,13400,1960,12900,27,4540,1940,29,1130,5840,7290,876,23500,17000,7600,5360,8170,11400,7310,3010,16900,6150,1910,2220,1430,24,92,1420,49,85,9310,38,69,623,673,68,4150,3290,46,65,12100,541,575,548,824,539,697,2680,8020,2110,683,5180,1510,1350,778,10100,2760,18,7300,4010,3720,1730,16300,2680,4640,32,4370,12200,667,3880,1630,2940,73,5650,644,941,1790,6940,3620,979,8100,3120,2420,2540,2850,5110,3790,26,1190,2870,536,2720,4220,58,1240,6240,1520,30525,58610,9740,599,14800,3540,2068,4970,699,1530
11900,88,67,2890,46100,1010,19800,4890,784,1450,1330,1670,86,22,9880,18,77,6360,3870,89,74,33,46,16300,15,2130,20400,39300,17400,8280,742,1040,9680,833,21,1450,31,10500,3450,7210,78,710,1460,1320,47900,7,72,55,4230,12100,2120,9770,18,4450,2370,28,805,3400,6340,1250,24400,15500,5880,4860,9510,9530,8940,1170,17900,5140,1440,3810,964,23,86,1250,31,75,5500,35,67,83,75,542,4200,2850,39,52,10700,57,567,54,658,68,634,2090,7020,2500,644,4550,1620,4920,792,7800,1530,23,14800,6270,3870,1630,18300,2340,3030,20,3930,10500,526,1990,890,3810,70,4260,72,816,4580,7630,4200,1550,7710,2330,3470,3140,1880,3460,3270,22,699,3230,103,1400,3140,1060,1770,5620,1261,31905,57712,18800,74,23300,2980,2007,2280,49,1270
8390,87,1420,3410,32100,779,20200,4290,537,1550,1220,2110,67,22,5150,20,816,5050,2180,549,99,24,594,16500,16,2560,15700,39100,14800,4450,846,952,7820,910,24,1500,952,6740,4390,6830,72,899,1250,1880,38600,6,531,61,5570,11100,2310,5020,20,4150,1340,17,1680,3890,8300,865,23900,12100,7060,5420,8810,11800,10300,1460,17300,6510,1490,3400,1360,19,85,1310,36,73,13200,613,67,75,693,72,3270,3320,39,43,10300,578,38,506,543,679,811,2260,8740,2250,1020,6380,1490,1870,889,6750,1990,26,5910,2500,3370,1650,15900,4250,3880,25,3790,11400,566,2140,962,2550,64,4200,618,1010,4130,7590,4750,597,8470,2260,1740,1610,2360,5810,3870,19,605,2310,109,2550,3610,48,1440,6950,1054,32110,71270,7650,71,13600,2940,2307,1770,50,1990
10300,685,1530,4330,37200,1030,21700,4400,1140,2360,1670,1460,97,34,5880,18,585,4750,3730,1320,82,46,40,16800,15,2830,17500,37400,11100,3620,798,755,8150,918,16,1530,32,6580,4240,6870,60,985,863,2510,46000,12,1040,60,8890,12600,2630,10500,33,3740,1730,52,1130,3240,6650,891,24700,14400,9380,6140,10300,18800,11100,1810,16100,6140,1580,3460,1010,20,92,1290,37,69,10500,807,61,996,727,71,3720,3930,44,59,11100,52,616,845,570,1870,1660,2190,9640,2310,3450,4350,1210,1260,1360,9470,1870,21,6090,2720,3690,2860,16300,3960,3650,32,5800,14100,757,2540,1220,4140,506,5960,1050,1690,2660,8320,3870,675,6950,2260,1900,1780,3170,4080,3430,27,1050,2470,669,1960,4340,64,1190,7780,1368,31190,68667,6410,65,13500,2800,3322,3860,644,1580
9120,866,1240,3670,39300,1630,24300,3870,1410,1390,1320,2260,78,47,6390,19,742,5030,2490,798,85,29,628,17900,16,2450,19600,39300,14700,5050,1108,640,11300,1050,19,1420,31,7920,4850,7890,58,1560,566,1580,53000,13,1460,40,6710,11700,2140,10300,18,4670,1900,32,1090,4320,7670,776,26300,17200,10300,6010,8800,14600,10300,1340,16600,5820,1850,3550,1160,33,693,1200,35,2010,9980,575,70,69,71,77,4740,4720,49,48,11300,68,719,604,1190,613,844,1790,10700,3270,2340,3840,1370,1090,1140,7820,2470,38,8680,3480,3360,2210,17700,4580,4150,26,4610,11800,551,2810,915,2940,746,4770,1920,1010,3630,7740,3850,534,7890,2270,1580,2130,2130,4560,2970,41,708,4990,813,2920,4350,56,1600,7680,1454,30750,55165,8380,510,15600,3550,2571,4190,683,1560
8660,100,961,3630,33400,941,21900,4860,630,1650,1160,2090,1080,31,6980,21,731,5430,1470,693,644,36,48,17200,17,1820,17200,41800,15500,4210,1173,591,6940,881,188,1290,36,8660,5910,7470,64,1610,691,1730,49700,9,1030,52,5740,13000,1820,12600,21,3680,1370,33,866,3210,6840,887,25800,21400,16000,5720,8700,12500,15300,1040,15700,8010,1940,2560,2800,29,2330,1940,41,1040,5470,28,300,68,580,74,6670,4680,54,66,9230,67,1290,514,2930,81,820,2180,8050,3570,1630,3950,1220,1350,2480,9240,1520,24,6720,3520,3910,2050,21600,3600,6290,290,3330,12700,688,4060,897,2410,93,6090,85,611,1850,8100,3470,550,8970,1960,1750,2440,2490,5220,2830,35,967,6310,849,1940,5510,49,1150,6630,5305,30090,52487,9020,68,14700,6290,1566,2940,537,1620
8980,67,691,2870,29900,904,17200,4270,613,1370,944,1750,92,15,4650,21,89,4550,1740,576,97,40,41,15900,16,1420,15700,35500,10300,3380,1213,746,7300,1260,216,1500,37,6740,3950,6610,63,573,502,1840,40900,5,942,55,4930,10700,1530,4500,19,2720,1310,36,755,2520,6110,807,23900,14600,13700,7040,5840,9920,8470,978,15000,6330,1680,1830,1620,33,618,1210,27,531,3450,34,80,86,550,65,2810,4030,50,53,8040,63,717,77,1450,71,545,2050,6520,2200,1170,4540,3620,1160,1400,8300,1240,23,5340,2920,3660,1720,13700,2660,4550,326,3100,13400,757,2020,1110,1490,61,3880,82,956,1880,5870,4260,596,6410,1720,1880,2310,2290,5420,2430,16,681,4160,99,1670,3380,39,994,5910,1480,22470,46742,7170,60,12400,2870,1438,2240,58,1330
28000,1330,2220,8840,67600,5190,47800,12900,2400,6140,2860,4650,1000,549,13400,139,1480,13800,7970,2770,1050,1030,1470,46500,159,4840,35600,123000,40200,8970,4055,2150,23000,2670,329,3480,911,20300,14700,21800,726,2760,1590,5060,116000,47,3490,788,15800,28900,7920,19200,250,9210,4520,177,4040,11600,18900,2660,105000,33900,43000,18100,17500,37600,21000,3900,43300,18300,7500,8390,4550,609,3550,4020,185,1830,9300,1200,1133,1150,2460,1070,11700,17200,1080,1080,29100,1040,2040,1750,3120,2140,2960,6580,18400,6450,3130,12400,4590,4370,4230,124000,3420,721,12100,8330,9380,5830,60400,8670,12200,527,12100,53600,2320,7030,4870,6770,1080,16600,2150,2670,4930,18700,8740,1660,18300,9460,5210,5890,7180,13700,12100,504,3300,11300,1820,4780,9730,1100,4580,12400,4605,53990,132900,16300,1510,42800,8920,5577,5810,3580,5900
60900,4140,6250,18300,142000,10200,114000,35900,6990,15500,8300,15100,3210,1260,30700,1400,3830,40700,18400,8840,2580,4580,4090,102000,1730,27300,81700,164000,95000,21300,6860,9270,45100,11200,1276,14100,4860,40800,23400,38400,2000,7390,5510,14800,229000,379,3450,2220,63100,80900,16200,33600,3170,22000,10600,3010,11200,18900,45500,8740,130000,81900,74600,40900,65900,69700,67600,14000,90400,73400,14600,18800,12100,3060,5520,22700,837,4760,15400,4450,2800,4590,5660,6960,44600,64400,4250,2730,73300,3210,7710,4460,8970,5970,8260,18100,63500,13700,8960,31800,4140,14200,12000,177000,11000,2620,23000,28900,21400,17300,103000,20700,32500,2155,29900,90200,6440,16800,11200,16100,3830,47600,6380,6080,10300,62400,41400,5350,76100,17100,14000,21500,20300,22000,40100,2230,10300,28900,4610,9040,36000,3160,11300,32400,11155,92900,218075,34900,4800,87800,33200,13773,9920,4790,13900
40400,2650,4550,10000,75600,4410,66600,17600,3910,8190,3830,9420,1970,1060,16000,1040,2180,30000,9100,4830,1290,3310,2080,72100,1290,21800,44800,86100,48600,10400,3155,4210,43700,5560,823,7300,3820,20000,15700,19800,961,4050,3690,9210,101000,343,1730,1510,55100,56400,9000,19600,2710,11100,7920,3660,6560,10200,40100,5500,65600,47600,56400,37900,53300,44100,47500,8030,67200,62600,6410,11800,8230,1700,3610,17400,480,2710,11200,2350,1594,2530,3060,5270,34600,30000,2460,1590,59200,2250,5040,2440,6800,3170,5410,14700,39200,7250,4700,23200,22000,10500,8280,36700,8180,1780,9740,18900,16600,10600,54200,11900,16700,1380,17100,54800,3550,12700,7070,7030,2420,31800,2940,3310,6960,44900,38600,4790,37600,9490,11600,14300,12900,26400,28100,1100,6380,19400,2390,4690,29200,1600,7180,18200,7695,54650,100475,16300,2520,38600,26500,8050,6870,3120,6460